plan_id,crop_id,crop_name,modified_by,ABND_act,CMPL_act,PLAN_act,UNPL_act,DEFR_act,user_name,company_id
3261,891,CLUSTER BEAN (Nwl-Sum),13,5,90,1,4,5,Vikash Kumar,2000
3262,883,LADY FINGER (Nwl-Sum),13,6,103,62,4,5,Vikash Kumar,2000
3263,888,WATERMELON  (Del/Nwl-Sum),13,28,53,0,5,1,Vikash Kumar,2000
3264,889,PUMPKIN - GREEN  (Del/Nwl-Sum),13,4,83,25,5,7,Vikash Kumar,2000
3265,891,CLUSTER BEAN (Nwl-Sum),13,5,89,4,4,3,Vikash Kumar,2000
3318,888,WATERMELON  (Del/Nwl-Sum),13,21,58,0,5,4,Vikash Kumar,2000
3319,894,DESI TINDA  (Del/Nwl-Sum),13,1,82,0,5,0,Vikash Kumar,2000
3320,873,TOMATO OVAL (Del/Nwl-Sum),13,41,74,0,4,9,Vikash Kumar,2000
3353,892,CHILLI - GREEN (Del/Nwl-Sum),13,163,55,0,4,15,Vikash Kumar,2000
3483,844,COWPEA (BUSH) (RA),13,6,56,0,3,2,Vikash Kumar,2000
3484,844,COWPEA (BUSH) (RA),13,7,52,0,3,4,Vikash Kumar,2000
3488,894,DESI TINDA  (Del/Nwl-Sum),13,12,71,0,5,0,Vikash Kumar,2000
3489,883,LADY FINGER (Nwl-Sum),13,109,66,0,4,0,Vikash Kumar,2000
3526,891,CLUSTER BEAN (Nwl-Sum),13,5,60,32,4,4,Vikash Kumar,2000
3527,844,COWPEA (BUSH) (RA),13,7,53,3,3,3,Vikash Kumar,2000
3531,892,CHILLI - GREEN (Del/Nwl-Sum),13,12,77,140,4,3,Vikash Kumar,2000
3566,883,LADY FINGER (Nwl-Sum),13,126,47,0,4,0,Vikash Kumar,2000
3567,894,DESI TINDA  (Del/Nwl-Sum),13,9,73,0,5,0,Vikash Kumar,2000
3568,883,LADY FINGER (Nwl-Sum),13,4,56,100,4,11,Vikash Kumar,2000
3569,892,CHILLI - GREEN (Del/Nwl-Sum),13,6,64,145,4,3,Vikash Kumar,2000
3570,888,WATERMELON  (Del/Nwl-Sum),13,18,60,0,5,0,Vikash Kumar,2000
3574,891,CLUSTER BEAN (Nwl-Sum),13,7,68,18,4,6,Vikash Kumar,2000
3579,888,WATERMELON  (Del/Nwl-Sum),13,23,46,0,5,9,Vikash Kumar,2000
3580,887,MUSKMELON  (Del/Nwl-Sum),13,16,53,0,5,0,Vikash Kumar,2000
3581,864,BRINJAL (Del/Nwl-Sum/Win),13,13,69,92,4,10,Vikash Kumar,2000
3582,888,WATERMELON  (Del/Nwl-Sum),13,24,54,0,5,0,Vikash Kumar,2000
3583,844,COWPEA (BUSH) (RA),13,8,51,0,3,4,Vikash Kumar,2000
3597,844,COWPEA (BUSH) (RA),13,3,37,19,3,2,Vikash Kumar,2000
3599,892,CHILLI - GREEN (Del/Nwl-Sum),13,184,49,0,4,1,Vikash Kumar,2000
3600,883,LADY FINGER (Nwl-Sum),13,133,38,0,4,0,Vikash Kumar,2000
3601,864,BRINJAL (Del/Nwl-Sum/Win),13,7,55,121,4,1,Vikash Kumar,2000
3608,892,CHILLI - GREEN (Del/Nwl-Sum),13,10,53,169,4,0,Vikash Kumar,2000
3609,894,DESI TINDA  (Del/Nwl-Sum),13,34,48,0,5,0,Vikash Kumar,2000
3616,844,COWPEA (BUSH) (RA),13,7,50,0,3,6,Vikash Kumar,2000
3621,860,CAULIFLOWER (Del/Nwl-Win),13,5,51,45,4,2,Vikash Kumar,2000
3622,892,CHILLI - GREEN (Del/Nwl-Sum),13,9,57,165,4,1,Vikash Kumar,2000
3636,891,CLUSTER BEAN (Nwl-Sum),13,4,40,54,4,1,Vikash Kumar,2000
3637,892,CHILLI - GREEN (Del/Nwl-Sum),13,11,48,169,4,0,Vikash Kumar,2000
3638,891,CLUSTER BEAN (Nwl-Sum),13,5,50,40,4,4,Vikash Kumar,2000
3639,892,CHILLI - GREEN (Del/Nwl-Sum),13,11,45,172,4,0,Vikash Kumar,2000
3640,844,COWPEA (BUSH) (RA),13,4,36,21,3,2,Vikash Kumar,2000
3641,894,DESI TINDA  (Del/Nwl-Sum),13,4,49,23,5,6,Vikash Kumar,2000
3642,864,BRINJAL (Del/Nwl-Sum/Win),13,2,44,119,4,2,Vikash Kumar,2000
3645,891,CLUSTER BEAN (Nwl-Sum),13,7,50,38,4,5,Vikash Kumar,2000
3668,891,CLUSTER BEAN (Nwl-Sum),13,4,43,48,4,3,Vikash Kumar,2000
3669,883,LADY FINGER (Nwl-Sum),13,4,43,118,4,7,Vikash Kumar,2000
425,801,TOMATO HYBRID (RA),14,26,65,0,21,0,Mukesh Kumar nodal,2000
468,831,WATERMELON (RA),14,16,54,0,17,0,Mukesh Kumar nodal,2000
469,835,PUMPKIN - GREEN (RA),14,36,69,0,0,0,Mukesh Kumar nodal,2000
470,831,WATERMELON (RA),14,52,7,0,17,0,Mukesh Kumar nodal,2000
473,831,WATERMELON (RA),14,25,46,0,18,0,Mukesh Kumar nodal,2000
478,831,WATERMELON (RA),14,20,51,0,18,0,Mukesh Kumar nodal,2000
572,801,TOMATO HYBRID (RA),14,90,0,0,19,0,Mukesh Kumar nodal,2000
607,801,TOMATO HYBRID (RA),14,88,2,0,19,0,Mukesh Kumar nodal,2000
610,835,PUMPKIN - GREEN (RA),14,87,0,0,19,0,Mukesh Kumar nodal,2000
618,801,TOMATO HYBRID (RA),14,90,0,0,19,0,Mukesh Kumar nodal,2000
638,830,MUSKMELON (RA),14,57,0,0,15,0,Mukesh Kumar nodal,2000
690,817,CHILLI - GREEN,14,21,113,0,33,0,Mukesh Kumar nodal,2000
691,830,MUSKMELON (RA),14,24,51,0,5,0,Mukesh Kumar nodal,2000
692,835,PUMPKIN - GREEN (RA),14,29,72,0,5,0,Mukesh Kumar nodal,2000
693,830,MUSKMELON (RA),14,27,47,0,5,0,Mukesh Kumar nodal,2000
694,835,PUMPKIN - GREEN (RA),14,30,66,0,5,0,Mukesh Kumar nodal,2000
695,831,WATERMELON (RA),14,52,7,0,17,0,Mukesh Kumar nodal,2000
703,817,CHILLI - GREEN,14,124,8,0,31,0,Mukesh Kumar nodal,2000
717,817,CHILLI - GREEN,14,39,91,0,31,0,Mukesh Kumar nodal,2000
719,831,WATERMELON (RA),14,41,39,0,5,0,Mukesh Kumar nodal,2000
720,804,CLUSTER BEAN (RA),14,26,62,0,4,0,Mukesh Kumar nodal,2000
723,817,CHILLI - GREEN,14,27,105,0,31,0,Mukesh Kumar nodal,2000
724,803,LADY FINGER (RA),14,15,68,0,20,0,Mukesh Kumar nodal,2000
727,830,MUSKMELON (RA),14,17,38,0,15,0,Mukesh Kumar nodal,2000
728,831,WATERMELON (RA),14,26,45,0,17,0,Mukesh Kumar nodal,2000
739,835,PUMPKIN - GREEN (RA),14,31,56,0,18,0,Mukesh Kumar nodal,2000
772,831,WATERMELON (RA),14,31,40,0,17,0,Mukesh Kumar nodal,2000
792,830,MUSKMELON (RA),14,18,38,0,15,0,Mukesh Kumar nodal,2000
793,801,TOMATO HYBRID (RA),14,41,64,0,25,0,Mukesh Kumar nodal,2000
794,831,WATERMELON (RA),14,33,43,0,21,0,Mukesh Kumar nodal,2000
822,831,WATERMELON (RA),14,70,1,0,5,0,Mukesh Kumar nodal,2000
823,817,CHILLI - GREEN,14,34,98,0,31,0,Mukesh Kumar nodal,2000
836,831,WATERMELON (RA),14,33,49,0,5,0,Mukesh Kumar nodal,2000
972,804,CLUSTER BEAN (RA),14,19,69,0,4,0,Mukesh Kumar nodal,2000
973,803,LADY FINGER (RA),14,32,67,0,4,0,Mukesh Kumar nodal,2000
1046,831,WATERMELON (RA),14,65,7,0,5,0,Mukesh Kumar nodal,2000
1057,831,WATERMELON (RA),14,33,50,0,5,0,Mukesh Kumar nodal,2000
1270,806,BITTERGOURD (RA),14,104,15,0,4,0,Mukesh Kumar nodal,2000
1271,803,LADY FINGER (RA),14,86,14,0,4,0,Mukesh Kumar nodal,2000
1386,834,RADISH (Asiatic) (RA),14,4,40,0,4,0,Mukesh Kumar nodal,2000
1420,807,BOTTLEGOURD (RA),14,15,91,0,5,0,Mukesh Kumar nodal,2000
1421,801,TOMATO HYBRID (RA),14,89,17,0,4,0,Mukesh Kumar nodal,2000
1428,807,BOTTLEGOURD (RA),14,12,94,0,5,0,Mukesh Kumar nodal,2000
1435,807,BOTTLEGOURD (RA),14,11,95,0,5,0,Mukesh Kumar nodal,2000
1437,835,PUMPKIN - GREEN (RA),14,26,76,0,5,0,Mukesh Kumar nodal,2000
1474,841,TOMATO ROUND DESI (RA),14,90,16,0,4,0,Mukesh Kumar nodal,2000
1481,834,RADISH (Asiatic) (RA),14,6,38,0,4,0,Mukesh Kumar nodal,2000
1482,812,CAULIFLOWER (RA),14,17,62,0,4,0,Mukesh Kumar nodal,2000
1483,834,RADISH (Asiatic) (RA),14,5,39,0,4,0,Mukesh Kumar nodal,2000
1494,834,RADISH (Asiatic) (RA),14,4,40,0,4,0,Mukesh Kumar nodal,2000
1500,834,RADISH (Asiatic) (RA),14,4,40,0,4,0,Mukesh Kumar nodal,2000
1537,807,BOTTLEGOURD (RA),14,27,80,0,5,0,Mukesh Kumar nodal,2000
1538,807,BOTTLEGOURD (RA),14,17,89,0,5,0,Mukesh Kumar nodal,2000
1543,841,TOMATO ROUND DESI (RA),14,19,86,0,4,0,Mukesh Kumar nodal,2000
1544,841,TOMATO ROUND DESI (RA),14,19,86,0,4,0,Mukesh Kumar nodal,2000
1584,807,BOTTLEGOURD (RA),14,38,69,0,5,0,Mukesh Kumar nodal,2000
1585,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,9,46,0,4,0,Mukesh Kumar nodal,2000
1589,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,7,48,0,4,0,Mukesh Kumar nodal,2000
1614,807,BOTTLEGOURD (RA),14,26,79,0,5,0,Mukesh Kumar nodal,2000
1633,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,8,45,0,4,3,Mukesh Kumar nodal,2000
1634,870,CABBAGE (Del/Nwl-Win),14,14,73,0,4,0,Mukesh Kumar nodal,2000
1637,860,CAULIFLOWER (Del/Nwl-Win),14,16,63,0,4,0,Mukesh Kumar nodal,2000
1706,855,BEETROOT (Del/Nwl-Win),14,35,64,0,4,0,Mukesh Kumar nodal,2000
1707,860,CAULIFLOWER (Del/Nwl-Win),14,18,71,0,4,0,Mukesh Kumar nodal,2000
1722,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,19,36,0,4,0,Mukesh Kumar nodal,2000
1723,870,CABBAGE (Del/Nwl-Win),14,17,71,0,4,0,Mukesh Kumar nodal,2000
1899,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,6,49,0,4,0,Mukesh Kumar nodal,2000
1900,860,CAULIFLOWER (Del/Nwl-Win),14,20,67,0,4,0,Mukesh Kumar nodal,2000
1902,869,PEAS GREEN (Del/Nwl-Win),14,62,38,0,4,3,Mukesh Kumar nodal,2000
1903,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,10,42,0,4,3,Mukesh Kumar nodal,2000
1904,870,CABBAGE (Del/Nwl-Win),14,37,56,0,4,0,Mukesh Kumar nodal,2000
1905,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,23,32,0,4,0,Mukesh Kumar nodal,2000
1906,817,CHILLI - GREEN,14,21,116,0,4,0,Mukesh Kumar nodal,2000
1908,870,CABBAGE (Del/Nwl-Win),14,13,82,0,4,0,Mukesh Kumar nodal,2000
1909,860,CAULIFLOWER (Del/Nwl-Win),14,24,65,0,4,0,Mukesh Kumar nodal,2000
1916,860,CAULIFLOWER (Del/Nwl-Win),14,28,59,0,4,0,Mukesh Kumar nodal,2000
1917,860,CAULIFLOWER (Del/Nwl-Win),14,14,74,0,4,0,Mukesh Kumar nodal,2000
1918,870,CABBAGE (Del/Nwl-Win),14,15,79,0,4,0,Mukesh Kumar nodal,2000
1920,870,CABBAGE (Del/Nwl-Win),14,37,57,0,4,0,Mukesh Kumar nodal,2000
1921,856,CARROT - RED (Del/Nwl-Win),14,83,16,0,4,0,Mukesh Kumar nodal,2000
1924,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,5,50,0,4,0,Mukesh Kumar nodal,2000
1925,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,4,48,0,4,0,Mukesh Kumar nodal,2000
1973,860,CAULIFLOWER (Del/Nwl-Win),14,20,69,0,4,0,Mukesh Kumar nodal,2000
2078,869,PEAS GREEN (Del/Nwl-Win),14,34,68,0,4,0,Mukesh Kumar nodal,2000
2079,869,PEAS GREEN (Del/Nwl-Win),14,41,61,0,4,0,Mukesh Kumar nodal,2000
2080,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,5,50,0,4,0,Mukesh Kumar nodal,2000
2081,855,BEETROOT (Del/Nwl-Win),14,14,82,0,4,0,Mukesh Kumar nodal,2000
2082,860,CAULIFLOWER (Del/Nwl-Win),14,21,57,0,4,0,Mukesh Kumar nodal,2000
2158,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,5,47,0,4,4,Mukesh Kumar nodal,2000
2163,855,BEETROOT (Del/Nwl-Win),14,17,81,0,4,0,Mukesh Kumar nodal,2000
2166,855,BEETROOT (Del/Nwl-Win),14,18,80,0,4,0,Mukesh Kumar nodal,2000
2167,855,BEETROOT (Del/Nwl-Win),14,95,1,0,4,0,Mukesh Kumar nodal,2000
2168,855,BEETROOT (Del/Nwl-Win),14,17,81,0,4,0,Mukesh Kumar nodal,2000
2186,859,SPINACH (Del/Nwl-Sum/Win),14,11,35,0,4,0,Mukesh Kumar nodal,2000
2187,856,CARROT - RED (Del/Nwl-Win),14,28,71,0,4,0,Mukesh Kumar nodal,2000
2188,878,TURNIP (European) (Nwl-Win),14,11,55,0,4,0,Mukesh Kumar nodal,2000
2269,860,CAULIFLOWER (Del/Nwl-Win),14,26,61,0,4,0,Mukesh Kumar nodal,2000
2308,869,PEAS GREEN (Del/Nwl-Win),14,43,54,0,4,0,Mukesh Kumar nodal,2000
2309,860,CAULIFLOWER (Del/Nwl-Win),14,30,56,0,4,0,Mukesh Kumar nodal,2000
2310,860,CAULIFLOWER (Del/Nwl-Win),14,28,58,0,4,0,Mukesh Kumar nodal,2000
2312,860,CAULIFLOWER (Del/Nwl-Win),14,24,64,0,4,0,Mukesh Kumar nodal,2000
2399,860,CAULIFLOWER (Del/Nwl-Win),14,24,64,0,4,0,Mukesh Kumar nodal,2000
2500,860,CAULIFLOWER (Del/Nwl-Win),14,31,55,0,4,0,Mukesh Kumar nodal,2000
2580,869,PEAS GREEN (Del/Nwl-Win),14,54,43,0,4,0,Mukesh Kumar nodal,2000
2581,860,CAULIFLOWER (Del/Nwl-Win),14,34,42,0,4,9,Mukesh Kumar nodal,2000
2583,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,6,46,0,4,0,Mukesh Kumar nodal,2000
2584,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,5,48,0,4,0,Mukesh Kumar nodal,2000
2757,888,WATERMELON  (Del/Nwl-Sum),14,26,53,0,5,0,Mukesh Kumar nodal,2000
2771,875,TOMATO ROUND DESI (Del/Nwl-Sum),14,23,82,0,4,0,Mukesh Kumar nodal,2000
2825,873,TOMATO OVAL (Del/Nwl-Sum),14,28,78,0,4,0,Mukesh Kumar nodal,2000
2843,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,8,44,0,4,0,Mukesh Kumar nodal,2000
2870,873,TOMATO OVAL (Del/Nwl-Sum),14,33,74,0,4,0,Mukesh Kumar nodal,2000
2871,885,BITTERGOURD (Del/Nwl-Sum),14,29,105,0,4,0,Mukesh Kumar nodal,2000
2875,855,BEETROOT (Del/Nwl-Win),14,46,50,0,4,0,Mukesh Kumar nodal,2000
2891,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),14,7,44,0,4,0,Mukesh Kumar nodal,2000
2932,873,TOMATO OVAL (Del/Nwl-Sum),14,23,84,0,4,0,Mukesh Kumar nodal,2000
2933,892,CHILLI - GREEN (Del/Nwl-Sum),14,18,100,99,4,4,Mukesh Kumar nodal,2000
2934,858,CORIANDER – Leaf (Del/Nwl-Sum/Win),14,17,32,0,3,0,Mukesh Kumar nodal,2000
2936,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,33,90,0,5,0,Mukesh Kumar nodal,2000
2960,873,TOMATO OVAL (Del/Nwl-Sum),14,31,74,0,4,0,Mukesh Kumar nodal,2000
2961,888,WATERMELON  (Del/Nwl-Sum),14,22,60,0,5,0,Mukesh Kumar nodal,2000
2962,888,WATERMELON  (Del/Nwl-Sum),14,25,56,0,5,0,Mukesh Kumar nodal,2000
2964,873,TOMATO OVAL (Del/Nwl-Sum),14,38,69,0,4,0,Mukesh Kumar nodal,2000
2987,888,WATERMELON  (Del/Nwl-Sum),14,31,53,0,5,0,Mukesh Kumar nodal,2000
3013,873,TOMATO OVAL (Del/Nwl-Sum),14,36,71,0,4,0,Mukesh Kumar nodal,2000
3014,873,TOMATO OVAL (Del/Nwl-Sum),14,34,72,0,4,0,Mukesh Kumar nodal,2000
3015,873,TOMATO OVAL (Del/Nwl-Sum),14,69,37,0,4,0,Mukesh Kumar nodal,2000
3016,873,TOMATO OVAL (Del/Nwl-Sum),14,28,77,0,4,0,Mukesh Kumar nodal,2000
3081,888,WATERMELON  (Del/Nwl-Sum),14,25,56,0,5,0,Mukesh Kumar nodal,2000
3083,888,WATERMELON  (Del/Nwl-Sum),14,17,64,0,5,0,Mukesh Kumar nodal,2000
3089,888,WATERMELON  (Del/Nwl-Sum),14,32,49,0,5,0,Mukesh Kumar nodal,2000
3091,892,CHILLI - GREEN (Del/Nwl-Sum),14,20,99,92,4,8,Mukesh Kumar nodal,2000
3182,888,WATERMELON  (Del/Nwl-Sum),14,23,57,0,5,0,Mukesh Kumar nodal,2000
3183,891,CLUSTER BEAN (Nwl-Sum),14,8,52,32,4,6,Mukesh Kumar nodal,2000
3184,888,WATERMELON  (Del/Nwl-Sum),14,17,63,0,5,0,Mukesh Kumar nodal,2000
3185,888,WATERMELON  (Del/Nwl-Sum),14,38,42,0,5,0,Mukesh Kumar nodal,2000
3186,873,TOMATO OVAL (Del/Nwl-Sum),14,41,67,0,4,0,Mukesh Kumar nodal,2000
3202,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,58,62,0,5,0,Mukesh Kumar nodal,2000
3203,885,BITTERGOURD (Del/Nwl-Sum),14,56,74,0,4,0,Mukesh Kumar nodal,2000
3208,885,BITTERGOURD (Del/Nwl-Sum),14,60,71,0,4,0,Mukesh Kumar nodal,2000
3228,885,BITTERGOURD (Del/Nwl-Sum),14,50,81,0,4,0,Mukesh Kumar nodal,2000
3281,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,17,87,12,5,5,Mukesh Kumar nodal,2000
3282,873,TOMATO OVAL (Del/Nwl-Sum),14,30,76,0,4,0,Mukesh Kumar nodal,2000
3283,885,BITTERGOURD (Del/Nwl-Sum),14,17,109,1,4,3,Mukesh Kumar nodal,2000
3284,885,BITTERGOURD (Del/Nwl-Sum),14,16,73,39,4,6,Mukesh Kumar nodal,2000
3289,885,BITTERGOURD (Del/Nwl-Sum),14,25,105,1,4,1,Mukesh Kumar nodal,2000
3290,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,19,76,21,5,5,Mukesh Kumar nodal,2000
3292,873,TOMATO OVAL (Del/Nwl-Sum),14,50,53,0,4,2,Mukesh Kumar nodal,2000
3293,888,WATERMELON  (Del/Nwl-Sum),14,16,62,0,5,0,Mukesh Kumar nodal,2000
3295,888,WATERMELON  (Del/Nwl-Sum),14,30,51,0,5,0,Mukesh Kumar nodal,2000
3296,888,WATERMELON  (Del/Nwl-Sum),14,15,68,0,5,0,Mukesh Kumar nodal,2000
3297,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,9,84,21,5,5,Mukesh Kumar nodal,2000
3359,873,TOMATO OVAL (Del/Nwl-Sum),14,34,90,0,4,0,Mukesh Kumar nodal,2000
3360,894,DESI TINDA  (Del/Nwl-Sum),14,10,73,0,5,0,Mukesh Kumar nodal,2000
3361,885,BITTERGOURD (Del/Nwl-Sum),14,80,49,0,4,2,Mukesh Kumar nodal,2000
3467,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,56,63,0,5,0,Mukesh Kumar nodal,2000
3468,888,WATERMELON  (Del/Nwl-Sum),14,26,54,0,5,0,Mukesh Kumar nodal,2000
3469,885,BITTERGOURD (Del/Nwl-Sum),14,74,59,0,4,0,Mukesh Kumar nodal,2000
3501,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,64,60,0,5,0,Mukesh Kumar nodal,2000
3503,888,WATERMELON  (Del/Nwl-Sum),14,19,59,0,5,0,Mukesh Kumar nodal,2000
3504,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,48,68,0,5,0,Mukesh Kumar nodal,2000
3505,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,56,65,0,5,0,Mukesh Kumar nodal,2000
3506,888,WATERMELON  (Del/Nwl-Sum),14,45,37,0,5,0,Mukesh Kumar nodal,2000
3507,892,CHILLI - GREEN (Del/Nwl-Sum),14,12,63,139,4,3,Mukesh Kumar nodal,2000
3524,888,WATERMELON  (Del/Nwl-Sum),14,27,55,0,5,0,Mukesh Kumar nodal,2000
3525,884,BOTTLEGOURD (Del/Nwl-Sum),14,61,67,0,5,0,Mukesh Kumar nodal,2000
3528,894,DESI TINDA  (Del/Nwl-Sum),14,20,61,0,5,0,Mukesh Kumar nodal,2000
3538,894,DESI TINDA  (Del/Nwl-Sum),14,11,70,0,5,0,Mukesh Kumar nodal,2000
3539,885,BITTERGOURD (Del/Nwl-Sum),14,14,77,35,4,6,Mukesh Kumar nodal,2000
3545,892,CHILLI - GREEN (Del/Nwl-Sum),14,12,77,141,4,4,Mukesh Kumar nodal,2000
3584,885,BITTERGOURD (Del/Nwl-Sum),14,14,83,31,4,2,Mukesh Kumar nodal,2000
3585,888,WATERMELON  (Del/Nwl-Sum),14,25,53,0,5,0,Mukesh Kumar nodal,2000
3618,892,CHILLI - GREEN (Del/Nwl-Sum),14,12,64,134,4,8,Mukesh Kumar nodal,2000
3619,892,CHILLI - GREEN (Del/Nwl-Sum),14,11,59,143,4,5,Mukesh Kumar nodal,2000
3620,883,LADY FINGER (Nwl-Sum),14,121,40,0,4,11,Mukesh Kumar nodal,2000
3628,887,MUSKMELON  (Del/Nwl-Sum),14,69,0,0,5,0,Mukesh Kumar nodal,2000
3630,888,WATERMELON  (Del/Nwl-Sum),14,23,55,0,5,0,Mukesh Kumar nodal,2000
3643,883,LADY FINGER (Nwl-Sum),14,20,81,65,4,6,Mukesh Kumar nodal,2000
3689,888,WATERMELON  (Del/Nwl-Sum),14,39,49,0,5,0,Mukesh Kumar nodal,2000
3694,891,CLUSTER BEAN (Nwl-Sum),14,11,56,28,4,3,Mukesh Kumar nodal,2000
3745,892,CHILLI - GREEN (Del/Nwl-Sum),14,8,57,154,4,2,Mukesh Kumar nodal,2000
3746,883,LADY FINGER (Nwl-Sum),14,18,42,107,4,7,Mukesh Kumar nodal,2000
3747,864,BRINJAL (Del/Nwl-Sum/Win),14,13,60,91,4,1,Mukesh Kumar nodal,2000
3748,891,CLUSTER BEAN (Nwl-Sum),14,15,77,4,4,3,Mukesh Kumar nodal,2000
3844,889,PUMPKIN - GREEN  (Del/Nwl-Sum),14,11,46,59,5,3,Mukesh Kumar nodal,2000
3902,864,BRINJAL (Del/Nwl-Sum/Win),14,5,37,121,4,4,Mukesh Kumar nodal,2000
257,805,BEETROOT (RA),15,35,13,0,8,0,Mukesh Saini,2000
725,806,BITTERGOURD (RA),15,30,74,0,18,0,Mukesh Saini,2000
726,817,CHILLI - GREEN,15,13,105,0,27,0,Mukesh Saini,2000
1475,807,BOTTLEGOURD (RA),15,3,103,0,5,0,Mukesh Saini,2000
1476,841,TOMATO ROUND DESI (RA),15,5,100,0,4,0,Mukesh Saini,2000
1477,801,TOMATO HYBRID (RA),15,4,101,0,4,0,Mukesh Saini,2000
1478,807,BOTTLEGOURD (RA),15,0,106,0,5,0,Mukesh Saini,2000
1479,801,TOMATO HYBRID (RA),15,4,101,0,4,0,Mukesh Saini,2000
1480,841,TOMATO ROUND DESI (RA),15,4,101,0,4,0,Mukesh Saini,2000
1495,807,BOTTLEGOURD (RA),15,1,106,0,5,0,Mukesh Saini,2000
1497,841,TOMATO ROUND DESI (RA),15,2,104,0,4,0,Mukesh Saini,2000
1514,834,RADISH (Asiatic) (RA),15,0,45,0,4,0,Mukesh Saini,2000
1515,801,TOMATO HYBRID (RA),15,76,25,0,4,0,Mukesh Saini,2000
1540,801,TOMATO HYBRID (RA),15,2,104,0,4,0,Mukesh Saini,2000
1660,870,CABBAGE (Del/Nwl-Win),15,11,75,0,4,0,Mukesh Saini,2000
1661,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,2,54,0,4,0,Mukesh Saini,2000
1745,860,CAULIFLOWER (Del/Nwl-Win),15,97,5,0,4,0,Mukesh Saini,2000
1746,860,CAULIFLOWER (Del/Nwl-Win),15,6,73,0,4,0,Mukesh Saini,2000
1748,870,CABBAGE (Del/Nwl-Win),15,6,78,0,4,0,Mukesh Saini,2000
1822,860,CAULIFLOWER (Del/Nwl-Win),15,9,81,0,4,0,Mukesh Saini,2000
1872,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,2,52,0,4,0,Mukesh Saini,2000
1873,855,BEETROOT (Del/Nwl-Win),15,8,91,0,4,0,Mukesh Saini,2000
1884,870,CABBAGE (Del/Nwl-Win),15,8,79,0,4,0,Mukesh Saini,2000
1966,860,CAULIFLOWER (Del/Nwl-Win),15,12,68,0,4,0,Mukesh Saini,2000
1967,855,BEETROOT (Del/Nwl-Win),15,14,85,0,4,0,Mukesh Saini,2000
1968,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,3,51,0,4,0,Mukesh Saini,2000
2010,860,CAULIFLOWER (Del/Nwl-Win),15,8,72,0,4,0,Mukesh Saini,2000
2011,855,BEETROOT (Del/Nwl-Win),15,11,88,0,4,0,Mukesh Saini,2000
2012,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,3,50,0,4,0,Mukesh Saini,2000
2090,860,CAULIFLOWER (Del/Nwl-Win),15,11,77,0,4,0,Mukesh Saini,2000
2092,870,CABBAGE (Del/Nwl-Win),15,12,75,0,4,0,Mukesh Saini,2000
2093,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,8,49,0,4,0,Mukesh Saini,2000
2094,869,PEAS GREEN (Del/Nwl-Win),15,25,75,0,4,0,Mukesh Saini,2000
2106,825,CUCUMBER HYBRID (RA),15,1,86,0,5,0,Mukesh Saini,2000
2140,870,CABBAGE (Del/Nwl-Win),15,15,74,0,4,0,Mukesh Saini,2000
2165,870,CABBAGE (Del/Nwl-Win),15,20,67,0,4,0,Mukesh Saini,2000
2190,860,CAULIFLOWER (Del/Nwl-Win),15,10,68,0,4,0,Mukesh Saini,2000
2338,870,CABBAGE (Del/Nwl-Win),15,19,74,0,4,0,Mukesh Saini,2000
2389,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,9,46,0,4,0,Mukesh Saini,2000
2390,853,RADISH (Asiatic) (Del/Nwl/Pun-Win),15,14,41,0,4,0,Mukesh Saini,2000
2613,858,CORIANDER – Leaf (Del/Nwl-Sum/Win),15,2,44,0,3,0,Mukesh Saini,2000
2615,873,TOMATO OVAL (Del/Nwl-Sum),15,8,96,0,4,0,Mukesh Saini,2000
2791,888,WATERMELON  (Del/Nwl-Sum),15,6,74,0,5,0,Mukesh Saini,2000
