crop_id,crop_name,observation_id,action_id,tag,action_title,action_desc,farm_id,expected_value_min,expected_value_max,observation_value,status,company_id,action_date,obs_date,farm_name,state,district,plan_id,pnd_class
118,BHENDI,12411,68455,Pest,ATL069,Aphids,323,10.00,15.00,8,CMPL,1000,2023-09-08,2023-09-06,Ballavva Biranji,KARNATAKA,BELGAUM,1393,PEST
133,GREEN CHILLI,13890,69691,Pest,ATL069,Aphids,328,10.00,20.00,7,CMPL,1000,2023-09-08,2023-09-22,Shashikant Madivalar,KARNATAKA,BELGAUM,1414,PEST
133,GREEN CHILLI,11288,63510,Pest,ATL069,Aphids,257,10.00,20.00,11,CMPL,1000,2023-08-24,2023-08-26,Hunchappa Naik,KARNATAKA,BELGAUM,1307,PEST
133,GREEN CHILLI,10167,63489,Pest,ATL069,Aphids,257,10.00,20.00,16,CMPL,1000,2023-08-10,2023-08-16,Hunchappa Naik,KARNATAKA,BELGAUM,1307,PEST
133,GREEN CHILLI,13732,64163,Pest,ATL069,Aphids,304,10.00,20.00,5,CMPL,1000,2023-09-21,2023-09-21,Maruti Masti,KARNATAKA,BELGAUM,1316,PEST
118,BHENDI,8709,64043,Pest,ATL069,Aphids,304,10.00,15.00,25,CMPL,1000,2023-07-20,2023-07-30,Maruti Masti,KARNATAKA,BELGAUM,1315,PEST
118,BHENDI,10332,64060,Pest,ATL069,Aphids,304,10.00,15.00,17,CMPL,1000,2023-08-16,2023-08-16,Maruti Masti,KARNATAKA,BELGAUM,1315,PEST
133,GREEN CHILLI,8691,64091,Pest,ATL069,Aphids,304,10.00,20.00,17,CMPL,1000,2023-07-16,2023-07-30,Maruti Masti,KARNATAKA,BELGAUM,1316,PEST
133,GREEN CHILLI,12293,64146,Pest,ATL069,Aphids,304,10.00,20.00,8,CMPL,1000,2023-09-06,2023-09-06,Maruti Masti,KARNATAKA,BELGAUM,1316,PEST
133,GREEN CHILLI,11345,64125,Pest,ATL069,Aphids,304,10.00,20.00,21,CMPL,1000,2023-08-23,2023-08-26,Maruti Masti,KARNATAKA,BELGAUM,1316,PEST
118,BHENDI,10141,63687,Pest,ATL069,Aphids,130,10.00,15.00,15,CMPL,1000,2023-08-21,2023-08-16,Prahlad Shigehalli,KARNATAKA,BELGAUM,1310,PEST
118,BHENDI,12532,63697,Pest,ATL069,Aphids,130,10.00,15.00,5,CMPL,1000,2023-09-10,2023-09-08,Prahlad Shigehalli,KARNATAKA,BELGAUM,1310,PEST
118,BHENDI,8273,63625,Pest,ATL069,Aphids,130,10.00,15.00,13,CMPL,1000,2023-07-20,2023-07-28,Prahlad Shigehalli,KARNATAKA,BELGAUM,1309,PEST
133,GREEN CHILLI,12276,63527,Pest,ATL069,Aphids,257,10.00,20.00,4,CMPL,1000,2023-09-08,2023-09-06,Hunchappa Naik,KARNATAKA,BELGAUM,1307,PEST
118,BHENDI,10130,63642,Pest,ATL069,Aphids,130,10.00,15.00,19,CMPL,1000,2023-08-16,2023-08-16,Prahlad Shigehalli,KARNATAKA,BELGAUM,1309,PEST
133,GREEN CHILLI,9844,63773,Pest,ATL069,Aphids,258,10.00,20.00,12,CMPL,1000,2023-08-12,2023-08-11,Ramappa Masti,KARNATAKA,BELGAUM,1311,PEST
133,GREEN CHILLI,11319,63790,Pest,ATL069,Aphids,258,10.00,20.00,13,CMPL,1000,2023-08-27,2023-08-26,Ramappa Masti,KARNATAKA,BELGAUM,1311,PEST
133,GREEN CHILLI,8382,63752,Pest,ATL069,Aphids,258,10.00,20.00,15,CMPL,1000,2023-07-29,2023-07-28,Ramappa Masti,KARNATAKA,BELGAUM,1311,PEST
133,GREEN CHILLI,8364,63925,Pest,ATL069,Aphids,257,10.00,20.00,14,CMPL,1000,2023-07-18,2023-07-28,Hunchappa Naik,KARNATAKA,BELGAUM,1314,PEST
118,BHENDI,10088,60802,Pest,ATL069,Aphids,130,10.00,15.00,18,CMPL,1000,2023-08-17,2023-08-16,Prahlad Shigehalli,KARNATAKA,BELGAUM,1257,PEST
118,BHENDI,8239,60785,Pest,ATL069,Aphids,130,10.00,15.00,10,CMPL,1000,2023-07-21,2023-07-28,Prahlad Shigehalli,KARNATAKA,BELGAUM,1257,PEST
118,BHENDI,12199,60812,Pest,ATL069,Aphids,130,10.00,15.00,8,CMPL,1000,2023-09-06,2023-09-05,Prahlad Shigehalli,KARNATAKA,BELGAUM,1257,PEST
133,GREEN CHILLI,12320,60538,Pest,ATL069,Aphids,289,10.00,20.00,8,CMPL,1000,2023-09-05,2023-09-06,Parasuram Masti,KARNATAKA,BELGAUM,1246,PEST
133,GREEN CHILLI,10213,60523,Pest,ATL069,Aphids,289,10.00,20.00,25,CMPL,1000,2023-08-21,2023-08-16,Parasuram Masti,KARNATAKA,BELGAUM,1246,PEST
133,GREEN CHILLI,9241,60504,Pest,ATL069,Aphids,289,10.00,20.00,11,CMPL,1000,2023-08-07,2023-08-07,Parasuram Masti,KARNATAKA,BELGAUM,1246,PEST
118,BHENDI,9230,60173,Pest,ATL069,Aphids,288,10.00,15.00,20,CMPL,1000,2023-07-31,2023-08-07,Basha Badebhai,KARNATAKA,BELGAUM,1218,PEST
817,CHILLI - GREEN,8615,59757,Pest,ATL069,Aphids,106,10.00,20.00,5,CMPL,2000,2023-07-29,2023-07-29,Durvesh  Dashrath Kanade,MAHARASHTRA,PUNE,1202,PEST
810,SPINACH (RA),7752,59801,Pest,ATL069,Aphids,13,15.00,20.00,50,CMPL,2000,2023-07-10,2023-07-10,Manoj Kumar Chauhan Farm,DELHI,NORTH DELHI,1201,PEST
118,BHENDI,10291,60323,Pest,ATL069,Aphids,289,10.00,15.00,15,CMPL,1000,2023-08-15,2023-08-16,Parasuram Masti,KARNATAKA,BELGAUM,1220,PEST
118,BHENDI,10203,60183,Pest,ATL069,Aphids,288,10.00,15.00,10,CMPL,1000,2023-08-20,2023-08-16,Basha Badebhai,KARNATAKA,BELGAUM,1218,PEST
803,LADY FINGER (RA),7423,59665,Pest,ATL069,Aphids,30,10.00,15.00,1,CMPL,2000,2023-06-07,2023-07-01,Sukhpal,HARYANA,SONIPAT,1199,PEST
817,CHILLI - GREEN,7464,59737,Pest,ATL069,Aphids,106,10.00,20.00,10,CMPL,2000,2023-07-01,2023-07-01,Durvesh  Dashrath Kanade,MAHARASHTRA,PUNE,1202,PEST
808,CORN SWEET (RA),2339,19551,Pest,ATL069,Aphids,28,15.00,20.00,10,CMPL,2000,2023-04-09,2023-04-18,Tilak Raj,HARYANA,SONIPAT,528,PEST
817,CHILLI - GREEN,1327,17088,Pest,ATL069,Aphids,106,10.00,20.00,9,CMPL,2000,2023-03-28,2023-03-31,Durvesh  Dashrath Kanade,MAHARASHTRA,PUNE,452,PEST
831,WATERMELON (RA),2068,18015,Pest,ATL069,Aphids,78,10.00,15.00,10,CMPL,2000,2023-03-22,2023-04-15,Ram kumar boran,RAJASTHAN,JHUNJHUNU,468,PEST
831,WATERMELON (RA),4107,18017,Pest,ATL069,Aphids,78,10.00,15.00,8,CMPL,2000,2023-05-06,2023-05-06,Ram kumar boran,RAJASTHAN,JHUNJHUNU,468,PEST
803,LADY FINGER (RA),1000,15897,Pest,ATL069,Aphids,73,10.00,15.00,58,CMPL,1000,2023-02-10,2023-02-07,Nawalgarh,RAJASTHAN,JHUNJHUNU,414,PEST
803,LADY FINGER (RA),1001,15897,Pest,ATL069,Aphids,73,10.00,15.00,62,CMPL,1000,2023-02-10,2023-02-08,Nawalgarh,RAJASTHAN,JHUNJHUNU,414,PEST
803,LADY FINGER (RA),1002,15897,Pest,ATL069,Aphids,73,10.00,15.00,67,CMPL,1000,2023-02-10,2023-02-08,Nawalgarh,RAJASTHAN,JHUNJHUNU,414,PEST
819,POTATO (RA),439,8884,Pest,ATL069,Aphids,35,5.00,10.00,6,CMPL,2000,2022-12-29,2022-12-29,Shobit Mange Ram,HARYANA,SONIPAT,253,PEST
819,POTATO (RA),616,3525,Pest,ATL069,Aphids,23,5.00,10.00,38,CMPL,2000,2023-01-04,2023-01-10,Vijender Chaudhary,DELHI,NORTH DELHI,109,PEST
819,POTATO (RA),88,5572,Pest,ATL069,Aphids,31,5.00,10.00,25,CMPL,2000,2022-11-02,2022-11-10,Mangey Ram,HARYANA,SONIPAT,173,PEST
819,POTATO (RA),244,5580,Pest,ATL069,Aphids,31,5.00,10.00,25,CMPL,2000,2022-11-17,2022-11-25,Mangey Ram,HARYANA,SONIPAT,173,PEST
819,POTATO (RA),331,5587,Pest,ATL069,Aphids,31,5.00,10.00,12,CMPL,2000,2022-12-02,2022-12-10,Mangey Ram,HARYANA,SONIPAT,173,PEST
819,POTATO (RA),359,8877,Pest,ATL069,Aphids,35,5.00,10.00,15,CMPL,2000,2022-12-14,2022-12-14,Shobit Mange Ram,HARYANA,SONIPAT,253,PEST
803,LADY FINGER (RA),6842,31545,Pest,ATL069,Aphids,52,10.00,15.00,10,CMPL,2000,2023-06-15,2023-06-16,Ranjit kumar,DELHI,NORTH DELHI,781,PEST
831,WATERMELON (RA),2617,28378,Pest,ATL069,Aphids,92,10.00,15.00,7,CMPL,2000,2023-04-06,2023-04-20,Suman Devi,RAJASTHAN,JHUNJHUNU,706,PEST
831,WATERMELON (RA),4057,28379,Pest,ATL069,Aphids,92,10.00,15.00,1,CMPL,2000,2023-05-06,2023-05-03,Suman Devi,RAJASTHAN,JHUNJHUNU,706,PEST
831,WATERMELON (RA),4728,28379,Pest,ATL069,Aphids,92,10.00,15.00,9,CMPL,2000,2023-05-06,2023-05-13,Suman Devi,RAJASTHAN,JHUNJHUNU,706,PEST
831,WATERMELON (RA),3633,28379,Pest,ATL069,Aphids,92,10.00,15.00,8,CMPL,2000,2023-05-06,2023-04-29,Suman Devi,RAJASTHAN,JHUNJHUNU,706,PEST
118,BHENDI,4632,27571,Pest,ATL069,Aphids,130,10.00,15.00,40,CMPL,1000,2023-04-26,2023-05-12,Prahlad Shigehalli,KARNATAKA,BELGAUM,677,PEST
118,BHENDI,4633,27571,Pest,ATL069,Aphids,130,10.00,15.00,83,CMPL,1000,2023-04-26,2023-05-12,Prahlad Shigehalli,KARNATAKA,BELGAUM,677,PEST
118,BHENDI,4634,27571,Pest,ATL069,Aphids,130,10.00,15.00,75,CMPL,1000,2023-04-26,2023-05-12,Prahlad Shigehalli,KARNATAKA,BELGAUM,677,PEST
118,BHENDI,9155,54188,Pest,ATL069,Aphids,137,10.00,15.00,15,CMPL,1000,2023-08-05,2023-08-07,Yallappa Hittalmani,KARNATAKA,BELGAUM,1104,PEST
810,SPINACH (RA),7448,55528,Pest,ATL069,Aphids,39,15.00,20.00,50,CMPL,2000,2023-06-30,2023-07-01,Manmohan,HARYANA,SONIPAT,1122,PEST
133,GREEN CHILLI,9827,56612,Pest,ATL069,Aphids,258,10.00,20.00,13,CMPL,1000,2023-08-11,2023-08-11,Ramappa Masti,KARNATAKA,BELGAUM,1151,PEST
133,GREEN CHILLI,11274,56627,Pest,ATL069,Aphids,258,10.00,20.00,7,CMPL,1000,2023-08-26,2023-08-26,Ramappa Masti,KARNATAKA,BELGAUM,1151,PEST
810,SPINACH (RA),7184,55571,Pest,ATL069,Aphids,48,15.00,20.00,2,CMPL,2000,2023-06-26,2023-06-27,Arati,HARYANA,SONIPAT,1121,PEST
133,GREEN CHILLI,10151,56717,Pest,ATL069,Aphids,257,10.00,20.00,16,CMPL,1000,2023-08-10,2023-08-16,Hunchappa Naik,KARNATAKA,BELGAUM,1152,PEST
133,GREEN CHILLI,9815,56822,Pest,ATL069,Aphids,256,10.00,20.00,10,CMPL,1000,2023-08-11,2023-08-11,Ramesh Masti,KARNATAKA,BELGAUM,1147,PEST
133,GREEN CHILLI,11377,56837,Pest,ATL069,Aphids,256,10.00,20.00,11,CMPL,1000,2023-08-26,2023-08-26,Ramesh Masti,KARNATAKA,BELGAUM,1147,PEST
302,BANANA (Nendran),9558,39281,Pest,ATL069,Aphids,174,5.00,10.00,46,CMPL,3000,2023-08-07,2023-08-08,Sarath farm,TAMIL NADU,THENI,925,PEST
301,BANANA (G9),7511,39455,Pest,ATL069,Aphids,175,5.00,10.00,36,CMPL,1000,2023-06-28,2023-07-03,Manokaran farm,TAMIL NADU,THENI,927,PEST
301,BANANA (G9),10338,39671,Pest,ATL069,Aphids,177,5.00,10.00,29,CMPL,3000,2023-08-09,2023-08-17,Suruliyappan farm,TAMIL NADU,THENI,930,PEST
303,BANANA (Red),11841,50420,Pest,ATL069,Aphids,229,5.00,10.00,26,CMPL,3000,2023-08-29,2023-08-29,Naatrayan farm,TAMIL NADU,THENI,1071,PEST
303,BANANA (Red),64051,49813,Pest,ATL069,Aphids,228,5.00,10.00,15,CMPL,3000,2024-05-07,2024-05-16,Mani farm,TAMIL NADU,THENI,1067,PEST
305,BANANA (Njalipoovan),8070,44661,Pest,ATL069,Aphids,199,5.00,10.00,12,CMPL,3000,2023-07-24,2023-07-25,Kumar farm,TAMIL NADU,THENI,1011,PEST
305,BANANA (Njalipoovan),8097,45010,Pest,ATL069,Aphids,203,5.00,10.00,11,CMPL,3000,2023-07-25,2023-07-26,Muthurajan farm,TAMIL NADU,THENI,1015,PEST
301,BANANA (G9),8125,45924,Pest,ATL069,Aphids,210,5.00,10.00,23,CMPL,3000,2023-07-25,2023-07-27,Prasad farm,TAMIL NADU,THENI,1024,PEST
803,LADY FINGER (RA),6454,36832,Pest,ATL069,Aphids,154,10.00,15.00,10,CMPL,2000,2023-06-07,2023-06-09,Nawale farm,MAHARASHTRA,PUNE,898,PEST
803,LADY FINGER (RA),7382,36839,Pest,ATL069,Aphids,154,10.00,15.00,30,CMPL,2000,2023-06-27,2023-06-30,Nawale farm,MAHARASHTRA,PUNE,898,PEST
803,LADY FINGER (RA),4504,36826,Pest,ATL069,Aphids,154,10.00,15.00,10,CMPL,2000,2023-05-11,2023-05-10,Nawale farm,MAHARASHTRA,PUNE,898,PEST
830,MUSKMELON (RA),7296,36744,Pest,ATL069,Aphids,119,10.00,15.00,6,CMPL,2000,2023-06-29,2023-06-29,Vijay kumar,RAJASTHAN,JHUNJHUNU,693,PEST
67,BANANA,5443,36302,Pest,ATL069,Aphids,169,5.00,10.00,36,CMPL,1000,2023-06-09,2023-05-22,Jai farm,TAMIL NADU,COIMBATORE,891,PEST
830,MUSKMELON (RA),2224,32304,Pest,ATL069,Aphids,94,10.00,15.00,4,CMPL,2000,2023-04-08,2023-04-18,Dayanand,RAJASTHAN,SIKAR,792,PEST
831,WATERMELON (RA),3056,32411,Pest,ATL069,Aphids,94,10.00,15.00,5,CMPL,2000,2023-04-11,2023-04-22,Dayanand,RAJASTHAN,SIKAR,794,PEST
831,WATERMELON (RA),3904,32411,Pest,ATL069,Aphids,94,10.00,15.00,4,CMPL,2000,2023-04-11,2023-05-03,Dayanand,RAJASTHAN,SIKAR,794,PEST
831,WATERMELON (RA),3585,32411,Pest,ATL069,Aphids,94,10.00,15.00,16,CMPL,2000,2023-04-11,2023-04-28,Dayanand,RAJASTHAN,SIKAR,794,PEST
831,WATERMELON (RA),2239,32411,Pest,ATL069,Aphids,94,10.00,15.00,8,CMPL,2000,2023-04-11,2023-04-18,Dayanand,RAJASTHAN,SIKAR,794,PEST
817,CHILLI - GREEN,14985,76839,Pest,ATL069,Aphids,355,10.00,20.00,2,CMPL,2000,2023-09-27,2023-09-30,Dipak Shantaram Kale,MAHARASHTRA,PUNE,1594,PEST
817,CHILLI - GREEN,16460,76855,Pest,ATL069,Aphids,355,10.00,20.00,6,CMPL,2000,2023-10-11,2023-10-14,Dipak Shantaram Kale,MAHARASHTRA,PUNE,1594,PEST
819,POTATO (RA),15541,88028,Pest,ATL069,Aphids,313,5.00,10.00,3,CMPL,2000,2023-10-06,2023-10-06,Jaysing Bhise,MAHARASHTRA,PUNE,1775,PEST
819,POTATO (RA),16961,88042,Pest,ATL069,Aphids,313,5.00,10.00,3,CMPL,2000,2023-10-21,2023-10-20,Jaysing Bhise,MAHARASHTRA,PUNE,1775,PEST
819,POTATO (RA),19103,88059,Pest,ATL069,Aphids,313,5.00,10.00,4,CMPL,2000,2023-11-08,2023-11-10,Jaysing Bhise,MAHARASHTRA,PUNE,1775,PEST
819,POTATO (RA),17514,88051,Pest,ATL069,Aphids,313,5.00,10.00,4,CMPL,2000,2023-10-24,2023-10-26,Jaysing Bhise,MAHARASHTRA,PUNE,1775,PEST
819,POTATO (RA),20368,88066,Pest,ATL069,Aphids,313,5.00,10.00,2,CMPL,2000,2023-11-23,2023-11-23,Jaysing Bhise,MAHARASHTRA,PUNE,1775,PEST
859,SPINACH (Del/Nwl-Sum/Win),17009,88128,Pest,ATL069,Aphids,13,15.00,20.00,3,CMPL,2000,2023-10-20,2023-10-20,Manoj Kumar Chauhan Farm,DELHI,NORTH DELHI,1777,PEST
859,SPINACH (Del/Nwl-Sum/Win),16187,87527,Pest,ATL069,Aphids,44,15.00,20.00,3,CMPL,2000,2023-10-12,2023-10-11,Payal,DELHI,NORTH DELHI,1760,PEST
859,SPINACH (Del/Nwl-Sum/Win),15318,87515,Pest,ATL069,Aphids,44,15.00,20.00,3,CMPL,2000,2023-10-02,2023-10-04,Payal,DELHI,NORTH DELHI,1760,PEST
859,SPINACH (Del/Nwl-Sum/Win),16011,87472,Pest,ATL069,Aphids,24,15.00,20.00,7,CMPL,2000,2023-10-09,2023-10-11,Gurjit Kaur,DELHI,NORTH DELHI,1759,PEST
859,SPINACH (Del/Nwl-Sum/Win),16175,91350,Pest,ATL069,Aphids,44,15.00,20.00,4,CMPL,2000,2023-10-08,2023-10-11,Payal,DELHI,NORTH DELHI,1838,PEST
859,SPINACH (Del/Nwl-Sum/Win),18216,91374,Pest,ATL069,Aphids,44,15.00,20.00,4,CMPL,2000,2023-10-28,2023-11-03,Payal,DELHI,NORTH DELHI,1838,PEST
859,SPINACH (Del/Nwl-Sum/Win),16360,91362,Pest,ATL069,Aphids,44,15.00,20.00,2,CMPL,2000,2023-10-18,2023-10-14,Payal,DELHI,NORTH DELHI,1838,PEST
804,CLUSTER BEAN (RA),16517,85254,Pest,ATL069,Aphids,362,10.00,15.00,2,CMPL,2000,2023-10-15,2023-10-14,Shankar Malhari Mule,MAHARASHTRA,PUNE,1711,PEST
804,CLUSTER BEAN (RA),18408,85261,Pest,ATL069,Aphids,362,10.00,15.00,9,CMPL,2000,2023-11-02,2023-11-06,Shankar Malhari Mule,MAHARASHTRA,PUNE,1711,PEST
859,SPINACH (Del/Nwl-Sum/Win),15238,86037,Pest,ATL069,Aphids,64,15.00,20.00,5,CMPL,2000,2023-10-03,2023-10-04,Shyam kishor,DELHI,NORTH DELHI,1727,PEST
859,SPINACH (Del/Nwl-Sum/Win),14566,86025,Pest,ATL069,Aphids,64,15.00,20.00,5,CMPL,2000,2023-09-23,2023-09-28,Shyam kishor,DELHI,NORTH DELHI,1727,PEST
354,GREEN CHILLI (BM1),16922,72614,Pest,ATL069,Aphids,341,10.00,20.00,1,CMPL,1000,2023-10-19,2023-10-19,Mahadev M Antaragatti,KARNATAKA,BELGAUM,1469,PEST
354,GREEN CHILLI (BM1),15267,72600,Pest,ATL069,Aphids,341,10.00,20.00,5,CMPL,1000,2023-10-04,2023-10-04,Mahadev M Antaragatti,KARNATAKA,BELGAUM,1469,PEST
354,GREEN CHILLI (BM1),13653,72584,Pest,ATL069,Aphids,341,10.00,20.00,3,CMPL,1000,2023-09-20,2023-09-20,Mahadev M Antaragatti,KARNATAKA,BELGAUM,1469,PEST
354,GREEN CHILLI (BM1),11602,72559,Pest,ATL069,Aphids,341,10.00,20.00,1,CMPL,1000,2023-08-13,2023-08-28,Mahadev M Antaragatti,KARNATAKA,BELGAUM,1469,PEST
354,GREEN CHILLI (BM1),12953,71752,Pest,ATL069,Aphids,335,10.00,20.00,7,CMPL,1000,2023-09-12,2023-09-12,Shantavva Masti,KARNATAKA,BELGAUM,1455,PEST
354,GREEN CHILLI (BM1),12932,71731,Pest,ATL069,Aphids,335,10.00,20.00,7,CMPL,1000,2023-08-29,2023-09-12,Shantavva Masti,KARNATAKA,BELGAUM,1455,PEST
354,GREEN CHILLI (BM1),14283,71769,Pest,ATL069,Aphids,335,10.00,20.00,8,CMPL,1000,2023-09-27,2023-09-26,Shantavva Masti,KARNATAKA,BELGAUM,1455,PEST
359,BHENDI (BM1),11751,73735,Pest,ATL069,Aphids,336,10.00,15.00,9,CMPL,1000,2023-09-01,2023-08-29,Channabasappa Totagi,KARNATAKA,BELGAUM,1487,PEST
359,BHENDI (BM1),11941,73735,Pest,ATL069,Aphids,336,10.00,15.00,13,CMPL,1000,2023-09-01,2023-09-01,Channabasappa Totagi,KARNATAKA,BELGAUM,1487,PEST
804,CLUSTER BEAN (RA),17842,91985,Pest,ATL069,Aphids,451,10.00,15.00,5,CMPL,2000,2023-10-24,2023-10-28,Ramhandra Sayaji Waikar,MAHARASHTRA,PUNE,1852,PEST
863,CORN SWEET (Del/Nwl-Win),16536,92991,Pest,ATL069,Aphids,28,15.00,20.00,1,CMPL,2000,2023-10-07,2023-10-16,Tilak Raj,HARYANA,SONIPAT,1869,PEST
107,Pomegranate,16527,92825,Pest,ATL069,Aphids,454,10.00,20.00,8,CMPL,1000,2023-10-28,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
107,Pomegranate,16618,92791,Pest,ATL069,Aphids,454,10.00,20.00,15,CMPL,1000,2023-08-09,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
107,Pomegranate,16613,92813,Pest,ATL069,Aphids,454,10.00,20.00,11,CMPL,1000,2023-09-28,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
107,Pomegranate,16614,92813,Pest,ATL069,Aphids,454,10.00,20.00,5,CMPL,1000,2023-09-28,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
107,Pomegranate,16595,92813,Pest,ATL069,Aphids,454,10.00,20.00,15,CMPL,1000,2023-09-28,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
107,Pomegranate,16617,92802,Pest,ATL069,Aphids,454,10.00,20.00,5,CMPL,1000,2023-09-08,2023-10-16,Prakash Farm,KARNATAKA,BAGALKOT,1863,PEST
857,FENUGREEK (Del/Nwl-Win),17829,94985,Pest,ATL069,Aphids,29,5.00,10.00,50,CMPL,2000,2023-10-23,2023-10-28,Surender Singh,HARYANA,SONIPAT,1910,PEST
803,LADY FINGER (RA),19500,95614,Pest,ATL069,Aphids,440,10.00,15.00,4,CMPL,2000,2023-11-15,2023-11-16,Ganesh Darandale,MAHARASHTRA,PUNE,1983,PEST
803,LADY FINGER (RA),27437,95640,Pest,ATL069,Aphids,440,10.00,15.00,8,CMPL,2000,2024-01-01,2024-01-05,Ganesh Darandale,MAHARASHTRA,PUNE,1983,PEST
354,GREEN CHILLI (BM1),18961,96596,Pest,ATL069,Aphids,542,10.00,20.00,6,CMPL,1000,2023-10-31,2023-11-09,Balesh Ramgonatti Farm,KARNATAKA,BELGAUM,2016,PEST
808,CORN SWEET (RA),20133,96396,Pest,ATL069,Aphids,338,15.00,20.00,3,CMPL,2000,2023-11-19,2023-11-21,Babaji Bangar,MAHARASHTRA,PUNE,2009,PEST
808,CORN SWEET (RA),22667,96410,Pest,ATL069,Aphids,338,15.00,20.00,7,CMPL,2000,2023-12-09,2023-12-07,Babaji Bangar,MAHARASHTRA,PUNE,2009,PEST
354,GREEN CHILLI (BM1),19337,96610,Pest,ATL069,Aphids,542,10.00,20.00,20,CMPL,1000,2023-11-15,2023-11-15,Balesh Ramgonatti Farm,KARNATAKA,BELGAUM,2016,PEST
853,RADISH (Asiatic) (Del/Nwl/Pun-Win),20172,97613,Pest,ATL069,Aphids,23,15.00,20.00,5,CMPL,2000,2023-10-25,2023-11-21,Vijender Chaudhary,DELHI,NORTH DELHI,2045,PEST
859,SPINACH (Del/Nwl-Sum/Win),19049,97531,Pest,ATL069,Aphids,44,15.00,20.00,9,CMPL,2000,2023-10-29,2023-11-10,Payal,DELHI,NORTH DELHI,2042,PEST
861,POTATO (Del-Win),20642,97811,Pest,ATL069,Aphids,23,5.00,10.00,4,CMPL,2000,2023-11-26,2023-11-25,Vijender Chaudhary,DELHI,NORTH DELHI,2052,PEST
861,POTATO (Del-Win),24055,97831,Pest,ATL069,Aphids,23,5.00,10.00,5,CMPL,2000,2023-12-19,2023-12-18,Vijender Chaudhary,DELHI,NORTH DELHI,2052,PEST
228,GROUNDNUT,28374,102726,Pest,ATL069,Aphids,320,15.00,20.00,32,CMPL,1000,2024-01-03,2024-01-12,Mangal Yaaddlgudd,KARNATAKA,BELGAUM,2172,PEST
228,GROUNDNUT,34334,102937,Pest,ATL069,Aphids,299,15.00,20.00,8,CMPL,1000,2024-02-13,2024-02-12,Basavaraj Gudash Farm,KARNATAKA,BELGAUM,2173,PEST
853,RADISH (Asiatic) (Del/Nwl/Pun-Win),23797,102636,Pest,ATL069,Aphids,576,15.00,20.00,3,CMPL,2000,2023-12-15,2023-12-16,Demo Farm,MAHARASHTRA,PUNE,2170,PEST
853,RADISH (Asiatic) (Del/Nwl/Pun-Win),26575,102644,Pest,ATL069,Aphids,576,15.00,20.00,50,CMPL,2000,2023-12-28,2023-12-30,Demo Farm,MAHARASHTRA,PUNE,2170,PEST
859,SPINACH (Del/Nwl-Sum/Win),21912,102500,Pest,ATL069,Aphids,13,15.00,20.00,3,CMPL,2000,2023-11-27,2023-12-01,Manoj Kumar Chauhan Farm,DELHI,NORTH DELHI,2164,PEST
861,POTATO (Del-Win),22963,102188,Pest,ATL069,Aphids,14,5.00,10.00,3,CMPL,2000,2023-12-20,2023-12-11,Satish Kumar Farm,DELHI,NORTH DELHI,2156,PEST
861,POTATO (Del-Win),22954,102178,Pest,ATL069,Aphids,14,5.00,10.00,1,CMPL,2000,2023-12-05,2023-12-11,Satish Kumar Farm,DELHI,NORTH DELHI,2156,PEST
859,SPINACH (Del/Nwl-Sum/Win),22760,101302,Pest,ATL069,Aphids,55,15.00,20.00,5,CMPL,2000,2023-12-06,2023-12-09,Radhe shyam,DELHI,NORTH DELHI,2117,PEST
861,POTATO (Del-Win),21781,101780,Pest,ATL069,Aphids,31,5.00,10.00,8,CMPL,2000,2023-11-26,2023-12-01,Mangey Ram,HARYANA,SONIPAT,2138,PEST
861,POTATO (Del-Win),21768,101764,Pest,ATL069,Aphids,31,5.00,10.00,8,CMPL,2000,2023-11-11,2023-12-01,Mangey Ram,HARYANA,SONIPAT,2138,PEST
859,SPINACH (Del/Nwl-Sum/Win),27021,104869,Pest,ATL069,Aphids,64,15.00,20.00,4,CMPL,2000,2024-01-06,2024-01-03,Shyam kishor,DELHI,NORTH DELHI,2207,PEST
803,LADY FINGER (RA),20562,100036,Pest,ATL069,Aphids,576,10.00,15.00,6,CMPL,2000,2023-11-21,2023-11-24,Demo Farm,MAHARASHTRA,PUNE,2102,PEST
810,SPINACH (RA),22543,100159,Pest,ATL069,Aphids,576,15.00,20.00,4,CMPL,2000,2023-12-07,2023-12-06,Demo Farm,MAHARASHTRA,PUNE,2105,PEST
810,SPINACH (RA),20942,100146,Pest,ATL069,Aphids,576,15.00,20.00,2,CMPL,2000,2023-11-27,2023-11-27,Demo Farm,MAHARASHTRA,PUNE,2105,PEST
810,SPINACH (RA),20936,100134,Pest,ATL069,Aphids,576,15.00,20.00,2,CMPL,2000,2023-11-17,2023-11-27,Demo Farm,MAHARASHTRA,PUNE,2105,PEST
354,GREEN CHILLI (BM1),27783,98930,Pest,ATL069,Aphids,573,10.00,20.00,6,CMPL,1000,2024-01-01,2024-01-08,Siddharood Pujeri farm,KARNATAKA,BELGAUM,2073,PEST
